Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
30.00059,S,30.00059,1.904099,0,0.6060271,0,0,70.6154,22.51997,0,78.17861,111.9966,5.284064,-42.2011126573259,-42.2011126573136,-0.0000321672992327363,1847.0033661893,1847.00336618022,0.00579222737875499,89.99982,89.99982,73497.68,0.1880032
30.10059,S,30.10059,1.899511,0,0.6077844,0,0,70.6154,22.28482,0,78.17861,112.0028,5.28503,-42.0934393476591,-42.093439347647,-0.000031886562370477,1842.78918786556,1842.78918785647,0.00578902611511681,89.99982,89.99982,73682.15,0.1885823
30.2006,S,30.2006,1.894936,0,0.609544,0,0,70.6154,22.05249,0,78.17861,112.0089,5.285975,-41.9870490279998,-41.9870490279879,-0.0000316089315274328,1838.5857061715,1838.5857061624,0.00578585275406554,89.99982,89.99982,73866.2,0.189161
30.3006,S,30.3006,1.890373,0,0.611306,0,0,70.6154,21.82294,0,78.17861,112.0147,5.286885,-41.8819312675349,-41.8819312675232,-0.0000313343602814771,1834.39279356809,1834.39279355898,0.00578270698787458,89.99982,89.99982,74049.83,0.1897395
30.4006,S,30.4006,1.885823,0,0.6130703,0,0,70.6154,21.59614,0,78.17861,112.0204,5.287775,-41.7780597408791,-41.7780597408676,-0.000031062808842216,1830.2103239468,1830.21032393767,0.0057795885119864,89.99982,89.99982,74233.03,0.1903176
30.5006,S,30.5006,1.881286,0,0.6148368,0,0,70.6154,21.37206,0,78.17861,112.0259,5.288642,-41.6754314678,-41.6754314677886,-0.000030794239787731,1826.03817316607,1826.03817315693,0.00577649702698301,89.99982,89.99982,74415.82,0.1908954
30.60061,S,30.60061,1.876761,0,0.6166059,0,0,70.6154,21.15063,0,78.17861,112.0313,5.289477,-41.5740091953938,-41.5740091953826,-0.0000305286090643717,1821.87621840553,1821.87621839638,0.00577343223652543,89.99982,89.99982,74598.2,0.1914729
30.70061,S,30.70061,1.872247,0,0.6183777,0,0,70.6154,20.93185,0,78.17861,112.0365,5.290291,-41.4738003742412,-41.4738003742302,-0.0000302658967769409,1817.72433888631,1817.72433887715,0.00577039384811168,89.99982,89.99982,74780.16,0.1920501
30.80061,S,30.80061,1.867746,0,0.6201517,0,0,70.6154,20.71567,0,78.17861,112.0415,5.291072,-41.3747702349656,-41.3747702349547,-0.0000300060408713717,1813.58241549351,1813.58241548434,0.00576738157444088,89.99982,89.99982,74961.7,0.192627
30.90061,S,30.90061,1.863257,0,0.6219282,0,0,70.6154,20.50205,0,78.17861,112.0463,5.291834,-41.2769098368697,-41.276909836859,-0.0000297490096100879,1809.45033060232,1809.45033059314,0.00576439513043856,89.99982,89.99982,75142.84,0.1932036
31.00061,S,31.00061,1.858779,0,0.6237075,0,0,70.6154,20.29096,0,78.17861,112.0511,5.292574,-41.180209245846,-41.1802092458354,-0.0000294947821505021,1805.32796797375,1805.32796796456,0.00576143423547351,89.99982,89.99982,75323.55,0.1937799
31.10062,S,31.10062,1.854313,0,0.6254894,0,0,70.6154,20.08236,0,78.17861,112.0556,5.293284,-41.0846376661607,-41.0846376661503,-0.0000292433087546217,1801.2152131619,1801.2152131527,0.0057584986111598,89.99982,89.99982,75503.87,0.1943559
31.20062,S,31.20062,1.849858,0,0.6272739,0,0,70.6154,19.87622,0,78.17861,112.06,5.293961,-40.9901901307599,-40.9901901307496,-0.000028994551053138,1797.11195354879,1797.11195353957,0.00575558798506115,89.99982,89.99982,75683.76,0.1949316
31.30062,S,31.30062,1.845415,0,0.629061,0,0,70.6154,19.67251,0,78.17861,112.0642,5.294619,-40.8968512417767,-40.8968512417666,-0.0000287484730452183,1793.01807746013,1793.0180774509,0.00575270208620022,89.99982,89.99982,75863.25,0.195507
31.40062,S,31.40062,1.840981,0,0.6329253,0,0,70.6154,19.5352,0,78.17861,112.0683,5.295261,-40.8337587304608,-40.8337587304508,-0.0000285987602663619,1788.93172589164,1788.9317258824,0.00574983502869208,89.99982,89.99982,76042.32,0.1960821
31.50063,S,31.50063,1.836558,0,0.6347457,0,0,70.6154,19.33619,0,78.17861,112.0722,5.29587,-40.7425616350945,-40.7425616350846,-0.0000283580582249011,1784.8533749255,1784.85337491625,0.00574698841310054,89.99982,89.99982,76220.99,0.196657
31.60063,S,31.60063,1.832145,0,0.6358564,0,0,70.6154,19.11808,0,78.17861,112.0757,5.296412,-40.6426682218609,-40.6426682218512,-0.0000280884404093148,1780.78444098657,1780.78444097731,0.00574416687447586,89.99982,89.99982,76399.25,0.1972315
31.70063,S,31.70063,1.827744,0,0.6365473,0,0,70.6154,18.89032,0,78.17861,112.0789,5.296919,-40.5383804560931,-40.5383804560836,-0.000027803681401386,1776.72592238315,1776.72592237387,0.00574137372306141,89.99982,89.99982,76577.1,0.1978058
31.80063,S,31.80063,1.823356,0,0.6372476,0,0,70.6154,18.66591,0,78.17861,112.0822,5.297435,-40.4356121120957,-40.4356121120863,-0.0000275228507474836,1772.67774873205,1772.67774872276,0.00573860883100684,89.99981,89.99981,76754.56,0.1983798
31.90063,S,31.90063,1.81898,0,0.637957,0,0,70.6154,18.4448,0,78.17861,112.0854,5.297935,-40.3343562359932,-40.334356235984,-0.0000272459204995925,1768.63976905474,1768.63976904544,0.00573587180902474,89.99981,89.99981,76931.6,0.1989535
32.00064,S,32.00064,1.814616,0,0.6386757,0,0,70.6154,18.2269,0,78.17861,112.0886,5.298429,-40.2345586868988,-40.2345586868898,-0.0000269727490228575,1764.61183427005,1764.61183426074,0.00573316227231833,89.99981,89.99981,77108.24,0.199527
32.10062,S,32.10062,1.810263,0,0.6394037,0,0,70.6154,18.01218,0,78.17861,112.0918,5.298935,-40.1362179746964,-40.1362179746875,-0.0000267033211590334,1760.59379908672,1760.59379907739,0.00573047984613788,89.99981,89.99981,77284.49,0.2001002
32.2006,S,32.2006,1.805923,0,0.6401407,0,0,70.6154,17.80055,0,78.17861,112.095,5.299436,-40.0392804552044,-40.0392804551957,-0.0000264375379058301,1756.58552071683,1756.58552070749,0.00572782416195805,89.99981,89.99981,77460.33,0.2006731
32.30059,S,32.30059,1.801594,0,0.6408865,0,0,70.6154,17.59202,0,78.17861,112.0982,5.299933,-39.9437570559414,-39.9437570559328,-0.0000261754125267122,1752.58685771856,1752.58685770921,0.0057251948538209,89.99981,89.99981,77635.76,0.2012457
32.40057,S,32.40057,1.797276,0,0.6416416,0,0,70.6154,17.38647,0,78.17861,112.1013,5.300427,-39.849590655788,-39.8495906557796,-0.0000259167995972632,1748.59767226114,1748.59767225178,0.00572259156561188,89.99981,89.99981,77810.8,0.2018181
32.50055,S,32.50055,1.792969,0,0.6424055,0,0,70.6154,17.18386,0,78.17861,112.1045,5.300918,-39.7567698305206,-39.7567698305123,-0.0000256616451162341,1744.61782909668,1744.6178290873,0.00572001394755923,89.99981,89.99981,77985.45,0.2023902
32.60054,S,32.60054,1.788673,0,0.6431782,0,0,70.6154,16.98415,0,78.17861,112.1076,5.301405,-39.6652642811106,-39.6652642811025,-0.0000254099026614984,1740.64719580846,1740.64719579907,0.00571746165661767,89.99981,89.99981,78159.7,0.2029621
32.70052,S,32.70052,1.784388,0,0.6439598,0,0,70.6154,16.78729,0,78.17861,112.1107,5.301889,-39.5750685437988,-39.5750685437908,-0.000025161560864372,1736.6856409335,1736.6856409241,0.00571493435299144,89.99981,89.99981,78333.55,0.2035337
32.8005,S,32.8005,1.780114,0,0.6447501,0,0,70.6154,16.59324,0,78.17861,112.1139,5.302384,-39.4861483459138,-39.4861483459059,-0.0000249165088801857,1732.73303546746,1732.73303545804,0.00571243170235122,89.99981,89.99981,78506.98,0.2041051
32.90049,S,32.90049,1.775851,0,0.645549,0,0,70.6154,16.40194,0,78.17861,112.1169,5.302861,-39.3984788521861,-39.3984788521784,-0.0000246747102344116,1728.78925305843,1728.789253049,0.00570995337670103,89.99981,89.99981,78680.03,0.2046762
33.00047,S,33.00047,1.771598,0,0.6463566,0,0,70.6154,16.21332,0,78.17861,112.12,5.303348,-39.3120297635876,-39.31202976358,-0.0000244360995571165,1724.8541702056,1724.85417019616,0.00570749905546767,89.99981,89.99981,78852.69,0.2052471
33.10045,S,33.10045,1.767355,0,0.6471729,0,0,70.6154,16.02736,0,78.17861,112.1231,5.303833,-39.2268005834128,-39.2268005834053,-0.0000242006290050886,1720.92766477906,1720.9276647696,0.00570506842264435,89.99981,89.99981,79024.95,0.2058177
33.20044,S,33.20044,1.763122,0,0.6479977,0,0,70.6154,15.84399,0,78.17861,112.1262,5.304315,-39.1427515752308,-39.1427515752235,-0.0000239682171027588,1717.00961723174,1717.00961722227,0.00570266116770023,89.99981,89.99981,79196.83,0.2063881
33.30042,S,33.30042,1.7589,0,0.6488311,0,0,70.6154,15.6632,0,78.17861,112.1293,5.304793,-39.0598772752826,-39.0598772752754,-0.0000237388598237184,1713.09990998851,1713.09990997903,0.00570027698549746,89.99981,89.99981,79368.31,0.2069582
33.4004,S,33.4004,1.754688,0,0.6496728,0,0,70.6154,15.48492,0,78.17861,112.1323,5.305269,-38.9781434108966,-38.9781434108895,-0.0000235124818504356,1709.19842739153,1709.19842738203,0.00569791557483697,89.99981,89.99981,79539.41,0.2075281
33.50039,S,33.50039,1.750485,0,0.650523,0,0,70.6154,15.30911,0,78.17861,112.1354,5.305741,-38.8975415380813,-38.8975415380743,-0.0000232890393661074,1705.30505565551,1705.305055646,0.00569557664050008,89.99981,89.99981,79710.11,0.2080978
33.60037,S,33.60037,1.746292,0,0.6513816,0,0,70.6154,15.13573,0,78.17861,112.1385,5.306225,-38.8180393709866,-38.8180393709798,-0.000023068470790362,1701.41968317577,1701.41968316624,0.00569325989193642,89.99981,89.99981,79880.42,0.2086673
33.70035,S,33.70035,1.742109,0,0.6522486,0,0,70.6154,14.96474,0,78.17861,112.1414,5.306692,-38.7396398898449,-38.7396398898382,-0.0000228507396486716,1697.54220002641,1697.54220001687,0.00569096504307675,89.99981,89.99981,80050.34,0.2092365
33.80033,S,33.80033,1.737935,0,0.6531237,0,0,70.6154,14.79611,0,78.17861,112.1445,5.30717,-38.662311802217,-38.6623118022104,-0.0000226358115981363,1693.67249813923,1693.67249812968,0.00568869181250822,89.9998,89.9998,80219.88,0.2098055
33.90032,S,33.90032,1.73377,0,0.6540072,0,0,70.6154,14.62979,0,78.17861,112.1475,5.307631,-38.5860302728337,-38.5860302728272,-0.0000224236324006596,1689.81047111999,1689.81047111042,0.00568643992341996,89.9998,89.9998,80389.02,0.2103742
34.0003,S,34.0003,1.729615,0,0.6548988,0,0,70.6154,14.46573,0,78.17861,112.1505,5.308105,-38.5107893412304,-38.510789341224,-0.0000222141416601075,1685.95601481945,1685.95601480987,0.00568420910369072,89.9998,89.9998,80557.78,0.2109427
34.10028,S,34.10028,1.725469,0,0.6557987,0,0,70.6154,14.3039,0,78.17861,112.1535,5.308574,-38.4365522512086,-38.4365522512023,-0.0000220072905858777,1682.10902730874,1682.10902729914,0.0056819990879896,89.9998,89.9998,80726.18,0.211511
34.20027,S,34.20027,1.721331,0,0.6567068,0,0,70.6154,14.14426,0,78.17861,112.1565,5.309042,-38.3633279434652,-38.363327943459,-0.0000218030488614796,1678.26940760267,1678.26940759306,0.00567980961310079,89.9998,89.9998,80894.19,0.2120791
34.30025,S,34.30025,1.717203,0,0.6576229,0,0,70.6154,13.98679,0,78.17861,112.1595,5.309508,-38.2910821453288,-38.2910821453227,-0.0000216013996707346,1674.43705656385,1674.43705655422,0.00567764041981593,89.9998,89.9998,81061.8,0.212647
34.40023,S,34.40023,1.713083,0,0.658547,0,0,70.6154,13.83144,0,78.17861,112.1624,5.30997,-38.2198098897455,-38.2198098897395,-0.0000214022752752338,1670.61187639592,1670.61187638628,0.00567549125245334,89.9998,89.9998,81229.03,0.2132147
34.50022,S,34.50022,1.708973,0,0.659479,0,0,70.6154,13.67819,0,78.17861,112.1654,5.310431,-38.1494932953214,-38.1494932953155,-0.0000212056595693414,1666.79377065856,1666.7937706489,0.00567336185898347,89.9998,89.9998,81395.87,0.2137821
34.6002,S,34.6002,1.70487,0,0.6604193,0,0,70.6154,13.52697,0,78.17861,112.1683,5.310889,-38.0801015663228,-38.080101566317,-0.0000210114613667377,1662.9826453354,1662.98264532573,0.00567125199433069,89.9998,89.9998,81562.35,0.2143493
34.70018,S,34.70018,1.700776,0,0.6613674,0,0,70.6154,13.37778,0,78.17861,112.1712,5.311346,-38.0116366895711,-38.0116366895654,-0.0000208196816148131,1659.17840817334,1659.17840816365,0.00566916141639888,89.9998,89.9998,81728.45,0.2149164
34.80017,S,34.80017,1.696691,0,0.6623234,0,0,70.6154,13.23057,0,78.17861,112.1742,5.311812,-37.9440797902618,-37.9440797902562,-0.0000206302703387272,1655.38096734149,1655.38096733179,0.0056670898854604,89.9998,89.9998,81894.15,0.2154832
34.90015,S,34.90015,1.692614,0,0.6632873,0,0,70.6154,13.08533,0,78.17861,112.1771,5.312264,-37.8774144771172,-37.8774144771117,-0.0000204432119065396,1651.59023303552,1651.5902330258,0.00566503716485239,89.9998,89.9998,82059.47,0.2160498
35.00013,S,35.00013,1.688545,0,0.6642591,0,0,70.6154,12.942,0,78.17861,112.18,5.312713,-37.8116218753327,-37.8116218753273,-0.0000202584321849565,1647.80611710515,1647.80611709542,0.00566300302444428,89.9998,89.9998,82224.43,0.2166162
35.10012,S,35.10012,1.684484,0,0.6652387,0,0,70.6154,12.80057,0,78.17861,112.1829,5.313175,-37.7467009914975,-37.7467009914922,-0.0000200759401741861,1644.02853262692,1644.02853261717,0.00566098723700214,89.9998,89.9998,82389,0.2171824
35.2001,S,35.2001,1.680431,0,0.666226,0,0,70.6154,12.661,0,78.17861,112.1858,5.313621,-37.6826220232886,-37.6826220232834,-0.0000198956674252767,1640.25739405324,1640.25739404348,0.00565898957681257,89.9998,89.9998,82553.19,0.2177484
35.30008,S,35.30008,1.676386,0,0.6672212,0,0,70.6154,12.52325,0,78.17861,112.1887,5.314077,-37.6193780168307,-37.6193780168255,-0.0000197175701214252,1636.49261733663,1636.49261732685,0.00565700982391759,89.9998,89.9998,82717.02,0.2183142
35.40007,S,35.40007,1.672349,0,0.668224,0,0,70.6154,12.38731,0,78.17861,112.1916,5.314532,-37.5569615215428,-37.5569615215377,-0.0000195416489731744,1632.73411949747,1632.73411948768,0.00565504776097407,89.9998,89.9998,82880.45,0.2188798
35.50005,S,35.50005,1.668319,0,0.6692347,0,0,70.6154,12.25314,0,78.17861,112.1944,5.314972,-37.4953417416913,-37.4953417416863,-0.0000193678405053719,1628.98181927974,1628.98181926993,0.00565310317318018,89.9998,89.9998,83043.52,0.2194452
35.60003,S,35.60003,1.664297,0,0.670253,0,0,70.6154,12.12072,0,78.17861,112.1973,5.315424,-37.4345266245621,-37.4345266245572,-0.0000191961312177052,1625.23563653506,1625.23563652523,0.00565117585043551,89.99979,89.99979,83206.21,0.2200104
35.70002,S,35.70002,1.660283,0,0.6712788,0,0,70.6154,11.99002,0,78.17861,112.2002,5.315874,-37.3745002755832,-37.3745002755784,-0.0000190264986096541,1621.49549202898,1621.49549201914,0.00564926558474527,89.99979,89.99979,83368.52,0.2205754
35.8,S,35.8,1.656276,0,0.6723124,0,0,70.6154,11.86099,0,78.17861,112.2031,5.316323,-37.3152304089045,-37.3152304088997,-0.0000188588602582592,1617.76130854866,1617.7613085388,0.00564737217221688,89.99979,89.99979,83530.48,0.2211402
35.89998,S,35.89998,1.652276,0,0.6733536,0,0,70.6154,11.73364,0,78.17861,112.2058,5.316756,-37.2567289454551,-37.2567289454504,-0.0000186932407956693,1614.03300945245,1614.03300944258,0.00564549541137829,89.99979,89.99979,83692.04,0.2217049
35.99997,S,35.99997,1.648284,0,0.6744022,0,0,70.6154,11.60792,0,78.17861,112.2087,5.3172,-37.1989705532605,-37.1989705532559,-0.0000185295902470442,1610.31051956896,1610.31051955907,0.00564363510359729,89.99979,89.99979,83853.24,0.2222693
36.09995,S,36.09995,1.644299,0,0.6754585,0,0,70.6154,11.48381,0,78.17861,112.2115,5.317644,-37.1419482784454,-37.1419482784409,-0.0000183678797169787,1606.59376505302,1606.59376504311,0.00564179105451202,89.99979,89.99979,84014.06,0.2228336
36.19993,S,36.19993,1.640321,0,0.6765223,0,0,70.6154,11.36129,0,78.17861,112.2144,5.318085,-37.0856497033751,-37.0856497033706,-0.0000182080798363723,1602.88267271508,1602.88267270516,0.00563996307107037,89.99979,89.99979,84174.52,0.2233977
36.29992,S,36.29992,1.63635,0,0.6775936,0,0,70.6154,11.24033,0,78.17861,112.2172,5.318526,-37.0300614170043,-37.0300614169999,-0.0000180501595781916,1599.17717114878,1599.17717113884,0.00563815096490035,89.99979,89.99979,84334.6,0.2239616
36.3999,S,36.3999,1.632386,0,0.6786724,0,0,70.6154,11.1209,0,78.17861,112.22,5.318964,-36.9751714984036,-36.9751714983993,-0.0000178940808099756,1595.47718956863,1595.47718955867,0.00563635454844949,89.99979,89.99979,84494.32,0.2245253
36.49988,S,36.49988,1.628429,0,0.6797585,0,0,70.6154,11.003,0,78.17861,112.2228,5.319402,-36.9209794508679,-36.9209794508636,-0.0000177398487423711,1591.78265840606,1591.78265839609,0.00563457363828171,89.99979,89.99979,84653.66,0.2250889
36.59986,S,36.59986,1.624478,0,0.6808523,0,0,70.6154,10.88658,0,78.17861,112.2256,5.319839,-36.8674688831193,-36.8674688831151,-0.0000175873913737127,1588.09350917536,1588.09350916537,0.00563280805335071,89.99979,89.99979,84812.64,0.2256522
36.69985,S,36.69985,1.620535,0,0.6819533,0,0,70.6154,10.77163,0,78.17861,112.2284,5.320272,-36.8146214170586,-36.8146214170545,-0.0000174367195989891,1584.40967464249,1584.40967463248,0.00563105761563951,89.99979,89.99979,84971.24,0.2262154
36.79983,S,36.79983,1.616598,0,0.6830618,0,0,70.6154,10.65812,0,78.17861,112.2311,5.320706,-36.7624405296237,-36.7624405296196,-0.0000172877881803118,1580.73108829859,1580.73108828857,0.00562932214939058,89.99979,89.99979,85129.48,0.2267784
36.89981,S,36.89981,1.612668,0,0.6841776,0,0,70.6154,10.54603,0,78.17861,112.2339,5.321138,-36.7108914514374,-36.7108914514334,-0.0000171405689328185,1577.0576848418,1577.05768483176,0.00562760148097809,89.99979,89.99979,85287.36,0.2273413
36.9998,S,36.9998,1.608744,0,0.6853007,0,0,70.6154,10.43535,0,78.17861,112.2367,5.321569,-36.659999017769,-36.6599990177651,-0.0000169950691987841,1573.38939985442,1573.38939984436,0.00562589544035495,89.99979,89.99979,85444.86,0.227904
37.09978,S,37.09978,1.604826,0,0.6864313,0,0,70.6154,10.32605,0,78.17861,112.2395,5.322013,-36.6097304460633,-36.6097304460594,-0.0000168512195818666,1569.72617004126,1569.72617003118,0.00562420385908937,89.99979,89.99979,85602,0.2284665
37.19976,S,37.19976,1.600915,0,0.6875692,0,0,70.6154,10.2181,0,78.17861,112.2422,5.322442,-36.5600797758556,-36.5600797758518,-0.0000167090196083708,1566.06793289692,1566.06793288683,0.00562252657151596,89.99979,89.99979,85758.77,0.2290288
37.29975,S,37.29975,1.597011,0,0.6887141,0,0,70.6154,10.11149,0,78.17861,112.245,5.32287,-36.511042040092,-36.5110420400882,-0.0000165684434619101,1562.41462709817,1562.41462708806,0.00562086341506961,89.99979,89.99979,85915.18,0.229591
37.39973,S,37.39973,1.593112,0,0.6898667,0,0,70.6154,10.0062,0,78.17861,112.2477,5.323297,-36.4626092914864,-36.4626092914827,-0.0000164294688788116,1558.76619186814,1558.76619185801,0.00561921422772766,89.99979,89.99979,86071.22,0.230153
37.49971,S,37.49971,1.58922,0,0.6910263,0,0,70.6154,9.902205,0,78.17861,112.2504,5.323722,-36.4147631519395,-36.4147631519359,-0.0000162920584371571,1555.12256729917,1555.12256728902,0.00561757885120487,89.99979,89.99979,86226.89,0.2307148
37.5997,S,37.5997,1.585333,0,0.6921933,0,0,70.6154,9.799499,0,78.17861,112.2532,5.324148,-36.36750163463,-36.3675016346264,-0.000016156210715861,1551.48369506316,1551.483695053,0.00561595712929315,89.99979,89.99979,86382.2,0.2312765
37.69968,S,37.69968,1.581453,0,0.6933674,0,0,70.6154,9.698044,0,78.17861,112.2559,5.324572,-36.3208207659145,-36.320820765911,-0.000016021889477243,1547.84951718469,1547.84951717451,0.00561434890829264,89.99979,89.99979,86537.16,0.231838
37.79966,S,37.79966,1.577579,0,0.6945487,0,0,70.6154,9.597832,0,78.17861,112.2586,5.324996,-36.2746996841672,-36.2746996841637,-0.0000158890800367529,1544.2199764979,1544.2199764877,0.00561275403605718,89.99979,89.99979,86691.74,0.2323994
37.89965,S,37.89965,1.573711,0,0.6957372,0,0,70.6154,9.498845,0,78.17861,112.2613,5.325418,-36.2291398795039,-36.2291398795005,-0.0000157577613149558,1540.59501696947,1540.59501695925,0.00561117236312884,89.99979,89.99979,86845.96,0.2329606
37.99963,S,37.99963,1.569848,0,0.696933,0,0,70.6154,9.401056,0,78.17861,112.264,5.32584,-36.1841304244065,-36.1841304244031,-0.0000156278909161341,1536.97458305281,1536.97458304257,0.00560960374150158,89.99979,89.99979,86999.82,0.2335216
38.09961,S,38.09961,1.565992,0,0.6981357,0,0,70.6154,9.304461,0,78.17861,112.2667,5.326259,-36.1396593979455,-36.1396593979422,-0.000015499490393418,1533.35862031902,1533.35862030876,0.0056080480258102,89.99979,89.99979,87153.32,0.2340825
38.1996,S,38.1996,1.56214,0,0.6993459,0,0,70.6154,9.209035,0,78.17861,112.2695,5.326694,-36.095726800121,-36.0957268001177,-0.0000153725017191494,1529.74707514373,1529.74707513346,0.00560650507269796,89.99979,89.99979,87306.45,0.2346432
38.29958,S,38.29958,1.558295,0,0.7005631,0,0,70.6154,9.114758,0,78.17861,112.2721,5.327114,-36.052313259423,-36.0523132594198,-0.0000152469201563766,1526.13989446887,1526.13989445858,0.00560497474100844,89.99979,89.99979,87459.23,0.2352038
38.39956,S,38.39956,1.554456,0,0.7017872,0,0,70.6154,9.021617,0,78.17861,112.2748,5.327532,-36.0094272198432,-36.00942721984,-0.000015122728415226,1522.53702615033,1522.53702614002,0.00560345689105368,89.99979,89.99979,87611.65,0.2357642
38.49955,S,38.49955,1.550621,0,0.7030188,0,0,70.6154,8.929591,0,78.17861,112.2774,5.327938,-35.9670418592906,-35.9670418592875,-0.0000149998883632366,1518.93841880394,1518.93841879361,0.00560195138543364,89.99979,89.99979,87763.7,0.2363245
38.59953,S,38.59953,1.546793,0,0.7042572,0,0,70.6154,8.838679,0,78.17861,112.2801,5.328355,-35.9251710855161,-35.925171085513,-0.0000148784149218063,1515.34402163162,1515.34402162127,0.00560045808840865,89.99979,89.99979,87915.4,0.2368846
38.69951,S,38.69951,1.542969,0,0.7055029,0,0,70.6154,8.748846,0,78.17861,112.2828,5.328773,-35.8837885731342,-35.8837885731312,-0.0000147582583529423,1511.75378492809,1511.75378491772,0.00559897686646533,89.99979,89.99979,88066.73,0.2374445
38.7995,S,38.7995,1.539152,0,0.7067555,0,0,70.6154,8.660086,0,78.17861,112.2854,5.329189,-35.8428977990828,-35.8428977990798,-0.0000146394200777301,1508.16765933074,1508.16765932035,0.00559750758780276,89.99979,89.99979,88217.71,0.2380044
38.89948,S,38.89948,1.535339,0,0.7080153,0,0,70.6154,8.572378,0,78.17861,112.2881,5.329607,-35.8024903193702,-35.8024903193673,-0.0000145218612531661,1504.58559621711,1504.5855962067,0.005596050122375,89.99979,89.99979,88368.34,0.238564
38.99946,S,38.99946,1.531532,0,0.7092821,0,0,70.6154,8.485708,0,78.17861,112.2908,5.330022,-35.7625497427188,-35.7625497427159,-0.0000144055790370793,1501.00754798792,1501.00754797749,0.00559460434201911,89.99979,89.99979,88518.59,0.2391236
39.09945,S,39.09945,1.52773,0,0.7105559,0,0,70.6154,8.400071,0,78.17861,112.2934,5.330439,-35.723089480174,-35.7230894801711,-0.0000142905613502427,1497.43346740646,1497.43346739601,0.00559317012007138,89.99979,89.99979,88668.5,0.239683
39.19943,S,39.19943,1.523933,0,0.7118368,0,0,70.6154,8.315443,0,78.17861,112.296,5.330842,-35.6840797294126,-35.6840797294098,-0.0000141767802446416,1493.8633079563,1493.86330794583,0.00559174733193102,89.99979,89.99979,88818.05,0.2402422
39.29941,S,39.29941,1.520141,0,0.7131247,0,0,70.6154,8.231812,0,78.17861,112.2987,5.331257,-35.6455304245425,-35.6455304245397,-0.0000140642286148484,1490.29702383126,1490.29702382078,0.00559033585445154,89.99979,89.99979,88967.23,0.2408013
39.39939,S,39.39939,1.516354,0,0.7144197,0,0,70.6154,8.149163,0,78.17861,112.3013,5.331672,-35.6074286512234,-35.6074286512207,-0.0000139528749601345,1486.73457009442,1486.73457008391,0.00558893556619877,89.99979,89.99979,89116.06,0.2413603
39.49938,S,39.49938,1.512573,0,0.7157215,0,0,70.6154,8.067479,0,78.17861,112.3039,5.332074,-35.5697699391072,-35.5697699391045,-0.0000138427100434441,1483.17590198764,1483.17590197712,0.00558754634750312,89.99979,89.99979,89264.54,0.2419191
39.59936,S,39.59936,1.508796,0,0.7170305,0,0,70.6154,7.986752,0,78.17861,112.3065,5.332489,-35.5325483277292,-35.5325483277265,-0.0000137337217855504,1479.62097589523,1479.62097588468,0.00558616808051399,89.99979,89.99979,89412.66,0.2424778
39.69934,S,39.69934,1.505024,0,0.7183465,0,0,70.6154,7.906967,0,78.17861,112.3091,5.332891,-35.4957513994545,-35.4957513994519,-0.0000136258912386468,1476.06974838527,1476.0697483747,0.00558480064831155,89.99979,89.99979,89560.43,0.2430363
39.79933,S,39.79933,1.501257,0,0.7196694,0,0,70.6154,7.828108,0,78.17861,112.3118,5.333307,-35.459381141105,-35.4593811411024,-0.0000135192015865546,1472.52217695468,1472.52217694409,0.00558344393615265,89.99979,89.99979,89707.84,0.2435947
39.89931,S,39.89931,1.497495,0,0.7209993,0,0,70.6154,7.750165,0,78.17861,112.3143,5.333708,-35.4234305988051,-35.4234305988026,-0.000013413649987103,1468.97821938848,1468.97821937787,0.00558209783044753,89.99979,89.99979,89854.9,0.244153
39.99929,S,39.99929,1.493738,0,0.7223361,0,0,70.6154,7.673119,0,78.17861,112.317,5.334123,-35.3878898384472,-35.3878898384447,-0.0000133091885970801,1465.43783432599,1465.43783431536,0.00558076221979492,89.99979,89.99979,90001.6,0.2447111
40.09928,S,40.09928,1.489985,0,0.72368,0,0,70.6154,7.596974,0,78.17861,112.3196,5.334525,-35.3527608468529,-35.3527608468504,-0.0000132058503382999,1461.9009806748,1461.90098066415,0.00557943699304702,89.99979,89.99979,90147.95,0.2452692
40.19926,S,40.19926,1.486237,0,0.7250308,0,0,70.6154,7.521701,0,78.17861,112.3221,5.334927,-35.3180312063874,-35.318031206385,-0.0000131035804989705,1458.36761832595,1458.36761831528,0.00557812204173474,89.99979,89.99979,90293.95,0.245827
40.29924,S,40.29924,1.482494,0,0.7263885,0,0,70.6154,7.447289,0,78.17861,112.3247,5.33533,-35.2836914796486,-35.2836914796462,-0.0000130023797896348,1454.83770748341,1454.83770747272,0.00557681725852585,89.99978,89.99978,90439.59,0.2463848
40.39923,S,40.39923,1.478755,0,0.7277532,0,0,70.6154,7.373734,0,78.17861,112.3273,5.335732,-35.2497406732257,-35.2497406732233,-0.0000129022316309619,1451.31120891736,1451.31120890665,0.00557552253719186,89.99978,89.99978,90584.88,0.2469424
